level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	7	1	1	10	665	355	20	17	96	of
5	1	7	1	1	11	692	355	61	17	96	issue.
5	1	7	1	1	12	1075	359	34	16	96	PIR
5	1	7	1	1	13	1118	359	100	17	96	Reference
5	1	7	1	1	14	1226	359	32	17	96	No:
5	1	7	1	1	15	1365	356	106	21	96	2148692
4	1	7	1	2	0	239	469	1246	26	-1	
5	1	7	1	2	1	239	471	173	24	90	INFOTRACK
5	1	7	1	2	2	424	472	56	22	96	PTY
5	1	7	1	2	3	491	472	117	22	95	LIMITED
5	1	7	1	2	4	1350	469	135	21	96	15/12/2020
2	1	8	0	0	0	237	503	275	55	-1	
3	1	8	1	0	0	237	503	275	55	-1	
4	1	8	1	1	0	237	503	224	23	-1	
5	1	8	1	1	1	237	503	66	23	94	GPO
5	1	8	1	1	2	315	503	62	23	96	BOX
5	1	8	1	1	3	395	503	66	23	96	4029
4	1	8	1	2	0	237	534	275	24	-1	
5	1	8	1	2	1	237	534	124	24	96	SYDNEY
5	1	8	1	2	2	373	534	68	24	96	NSW
5	1	8	1	2	3	451	535	61	23	96	2001
2	1	9	0	0	0	1201	549	367	4	-1	
3	1	9	1	0	0	1201	549	367	4	-1	
4	1	9	1	1	0	1201	549	367	4	-1	
5	1	9	1	1	1	1201	549	367	4	95	 
2	1	10	0	0	0	1225	559	241	88	-1	
3	1	10	1	0	0	1225	559	241	88	-1	
4	1	10	1	1	0	1226	559	112	18	-1	
5	1	10	1	1	1	1226	559	112	18	96	ENQUIRIES:
4	1	10	1	2	0	1225	593	191	21	-1	
5	1	10	1	2	1	1225	593	31	17	81	Tel:
5	1	10	1	2	2	1282	593	33	21	81	(08)
5	1	10	1	2	3	1322	593	44	17	96	8226
5	1	10	1	2	4	1372	593	44	17	96	3750
4	1	10	1	3	0	1226	626	240	21	-1	
5	1	10	1	3	1	1226	626	54	17	93	Email:
5	1	10	1	3	2	1291	626	175	21	15	revsaesl@sa.gov.au
2	1	11	0	0	0	196	423	2	239	-1	
3	1	11	1	0	0	196	423	2	239	-1	
4	1	11	1	1	0	196	423	2	239	-1	
5	1	11	1	1	1	196	423	2	239	95	 
2	1	12	0	0	0	999	423	2	239	-1	
3	1	12	1	0	0	999	423	2	239	-1	
4	1	12	1	1	0	999	423	2	239	-1	
5	1	12	1	1	1	999	423	2	239	95	 
2	1	13	0	0	0	1201	550	1	107	-1	
3	1	13	1	0	0	1201	550	1	107	-1	
4	1	13	1	1	0	1201	550	1	107	-1	
5	1	13	1	1	1	1201	550	1	107	95	 
2	1	14	0	0	0	1201	654	367	4	-1	
3	1	14	1	0	0	1201	654	367	4	-1	
4	1	14	1	1	0	1201	654	367	4	-1	
5	1	14	1	1	1	1201	654	367	4	95	 
2	1	15	0	0	0	196	659	804	4	-1	
3	1	15	1	0	0	196	659	804	4	-1	
4	1	15	1	1	0	196	659	804	4	-1	
5	1	15	1	1	1	196	659	804	4	95	 
2	1	16	0	0	0	117	701	1451	6	-1	
3	1	16	1	0	0	117	701	1451	6	-1	
4	1	16	1	1	0	117	701	1451	6	-1	
5	1	16	1	1	1	117	701	1451	6	95	 
2	1	17	0	0	0	1565	550	4	871	-1	
3	1	17	1	0	0	1565	550	4	871	-1	
4	1	17	1	1	0	1565	550	4	871	-1	
5	1	17	1	1	1	1565	550	4	871	95	 
2	1	18	0	0	0	116	703	4	718	-1	
3	1	18	1	0	0	116	703	4	718	-1	
4	1	18	1	1	0	116	703	4	718	-1	
5	1	18	1	1	1	116	703	4	718	95	 
2	1	19	0	0	0	117	1417	1451	6	-1	
3	1	19	1	0	0	117	1417	1451	6	-1	
4	1	19	1	1	0	117	1417	1451	6	-1	
5	1	19	1	1	1	117	1417	1451	6	95	 
2	1	20	0	0	0	119	716	1406	756	-1	
3	1	20	1	0	0	119	716	1406	756	-1	
4	1	20	1	1	0	174	716	596	20	-1	
5	1	20	1	1	1	174	716	136	18	96	OWNERSHIP
5	1	20	1	1	2	318	717	95	17	96	NUMBER
5	1	20	1	1	3	563	719	136	17	96	OWNERSHIP
5	1	20	1	1	4	707	719	63	17	96	NAME
4	1	20	1	2	0	175	760	467	30	-1	
5	1	20	1	2	1	175	760	97	30	95	16874394
5	1	20	1	2	2	564	767	11	16	91	L
5	1	20	1	2	3	581	766	61	18	95	ZHAO
4	1	20	1	3	0	175	819	277	17	-1	
5	1	20	1	3	1	175	819	120	17	96	PROPERTY
5	1	20	1	3	2	303	819	149	17	96	DESCRIPTION
4	1	20	1	4	0	175	862	558	17	-1	
5	1	20	1	4	1	175	862	65	17	93	1/118
5	1	20	1	4	2	248	862	77	17	93	CROSS
5	1	20	1	4	3	334	862	29	17	72	RD
5	1	20	1	4	4	363	858	11	30	72	/
5	1	20	1	4	5	385	862	113	17	96	HIGHGATE
5	1	20	1	4	6	506	862	29	17	96	SA
5	1	20	1	4	7	542	863	48	16	63	5063
5	1	20	1	4	8	591	858	5	30	63	/
5	1	20	1	4	9	611	862	24	17	70	LT
5	1	20	1	4	10	643	862	6	17	91	1
5	1	20	1	4	11	661	862	72	17	86	C28181
4	1	20	1	5	0	174	908	1351	17	-1	
5	1	20	1	5	1	174	908	152	17	95	ASSESSMENT
5	1	20	1	5	2	334	908	95	17	95	NUMBER
5	1	20	1	5	3	539	908	61	17	96	TITLE
5	1	20	1	5	4	609	908	47	17	96	REF.
5	1	20	1	5	5	806	908	95	17	95	CAPITAL
5	1	20	1	5	6	908	908	74	17	95	VALUE
5	1	20	1	5	7	1075	908	62	17	44	AREA
5	1	20	1	5	8	1136	904	5	30	44	/
5	1	20	1	5	9	1157	908	91	17	95	FACTOR
5	1	20	1	5	10	1303	908	59	17	96	LAND
5	1	20	1	5	11	1370	908	44	17	92	USE
5	1	20	1	5	12	1421	909	6	16	92	/
5	1	20	1	5	13	1435	908	90	17	96	FACTOR
4	1	20	1	6	0	471	933	254	19	-1	
5	1	20	1	6	1	471	933	48	19	74	(A"+"
5	1	20	1	6	2	527	933	75	15	95	indicates
5	1	20	1	6	3	609	933	65	19	96	multiple
5	1	20	1	6	4	680	933	45	19	96	titles)
4	1	20	1	7	0	1149	953	279	17	-1	
5	1	20	1	7	1	1149	953	26	16	85	R4
5	1	20	1	7	2	1400	954	28	16	96	RE
4	1	20	1	8	0	174	987	1262	27	-1	
5	1	20	1	8	1	174	988	122	17	96	0916867202
5	1	20	1	8	2	535	988	29	17	82	CT
5	1	20	1	8	3	571	988	91	17	82	6163/782
5	1	20	1	8	4	833	987	122	21	93	$710,000.00
5	1	20	1	8	5	1132	995	52	17	91	1.000
5	1	20	1	8	6	1383	997	53	17	93	0.400
4	1	20	1	9	0	175	1153	1100	20	-1	
5	1	20	1	9	1	175	1153	56	17	96	LEVY
5	1	20	1	9	2	239	1153	100	17	95	DETAILS:
5	1	20	1	9	3	728	1153	63	17	96	FIXED
5	1	20	1	9	4	799	1153	95	17	96	CHARGE
5	1	20	1	9	5	1067	1153	11	20	92	$
5	1	20	1	9	6	1221	1153	54	17	96	50.00
4	1	20	1	10	0	725	1192	550	21	-1	
5	1	20	1	10	1	725	1199	12	11	96	+
5	1	20	1	10	2	744	1193	112	16	96	VARIABLE
5	1	20	1	10	3	864	1193	95	17	96	CHARGE
5	1	20	1	10	4	1067	1192	11	21	92	$
5	1	20	1	10	5	1208	1193	67	17	96	370.30
4	1	20	1	11	0	270	1232	1005	20	-1	
5	1	20	1	11	1	270	1232	118	17	96	FINANCIAL
5	1	20	1	11	2	395	1232	60	17	96	YEAR
5	1	20	1	11	3	725	1241	6	3	92	-
5	1	20	1	11	4	746	1232	122	17	95	REMISSION
5	1	20	1	11	5	1067	1232	11	20	91	$
5	1	20	1	11	6	1208	1232	67	17	95	241.95
4	1	20	1	12	0	310	1268	965	30	-1	
5	1	20	1	12	1	310	1268	101	30	96	2020-2021
5	1	20	1	12	2	725	1280	6	4	92	-
5	1	20	1	12	3	745	1271	147	18	96	CONCESSION
5	1	20	1	12	4	1067	1271	11	20	93	$
5	1	20	1	12	5	1233	1272	42	17	96	0.00
4	1	20	1	13	0	725	1311	550	20	-1	
5	1	20	1	13	1	725	1317	12	11	96	+
5	1	20	1	13	2	744	1311	109	17	86	ARREARS
5	1	20	1	13	3	859	1311	7	17	65	/
5	1	20	1	13	4	872	1320	7	3	65	-
5	1	20	1	13	5	887	1311	121	17	96	PAYMENTS
5	1	20	1	13	6	1067	1311	11	20	92	$
5	1	20	1	13	7	1201	1311	74	17	92	-178.35
4	1	20	1	14	0	725	1350	550	20	-1	
5	1	20	1	14	1	725	1357	12	9	95	=
5	1	20	1	14	2	744	1350	97	17	95	AMOUNT
5	1	20	1	14	3	849	1350	104	17	95	PAYABLE
5	1	20	1	14	4	1067	1350	11	20	91	$
5	1	20	1	14	5	1233	1351	42	16	96	0.00
4	1	20	1	15	0	119	1451	1405	21	-1	
5	1	20	1	15	1	119	1454	69	17	96	Please
5	1	20	1	15	2	196	1454	54	17	96	Note:
5	1	20	1	15	3	317	1451	10	16	82	If
5	1	20	1	15	4	334	1455	12	13	91	a
5	1	20	1	15	5	353	1451	109	17	91	concession
5	1	20	1	15	6	470	1452	73	16	96	amount
5	1	20	1	15	7	551	1451	14	17	96	is
5	1	20	1	15	8	572	1451	68	19	96	shown,
5	1	20	1	15	9	649	1451	30	17	96	the
5	1	20	1	15	10	686	1451	67	21	96	validity
5	1	20	1	15	11	760	1451	18	17	96	of
5	1	20	1	15	12	784	1451	30	17	96	the
5	1	20	1	15	13	822	1451	109	17	96	concession
5	1	20	1	15	14	939	1451	64	17	96	should
5	1	20	1	15	15	1011	1451	23	17	96	be
5	1	20	1	15	16	1042	1451	81	17	96	checked
5	1	20	1	15	17	1131	1451	44	21	96	prior
5	1	20	1	15	18	1181	1452	18	16	96	to
5	1	20	1	15	19	1206	1452	84	20	96	payment
5	1	20	1	15	20	1298	1451	17	17	96	of
5	1	20	1	15	21	1322	1455	35	17	96	any
5	1	20	1	15	22	1364	1451	113	21	96	outstanding
5	1	20	1	15	23	1486	1451	38	21	96	levy
2	1	21	0	0	0	316	1476	1216	47	-1	
3	1	21	1	0	0	316	1476	1216	47	-1	
4	1	21	1	1	0	316	1476	1216	21	-1	
5	1	21	1	1	1	316	1477	77	16	96	amount.
5	1	21	1	1	2	402	1476	37	17	96	The
5	1	21	1	1	3	447	1476	58	21	96	expiry
5	1	21	1	1	4	512	1476	42	17	96	date
5	1	21	1	1	5	561	1476	92	21	96	displayed
5	1	21	1	1	6	661	1480	23	13	96	on
5	1	21	1	1	7	692	1476	34	17	96	this
5	1	21	1	1	8	733	1476	99	17	96	Certificate
5	1	21	1	1	9	840	1476	14	17	96	is
5	1	21	1	1	10	861	1476	30	17	96	the
5	1	21	1	1	11	899	1476	33	17	96	last
5	1	21	1	1	12	939	1476	35	21	95	day
5	1	21	1	1	13	982	1480	22	13	96	an
5	1	21	1	1	14	1013	1476	66	21	96	update
5	1	21	1	1	15	1086	1476	18	17	96	of
5	1	21	1	1	16	1111	1476	33	17	93	this
5	1	21	1	1	17	1152	1476	94	17	92	Certficate
5	1	21	1	1	18	1253	1476	29	16	95	will
5	1	21	1	1	19	1290	1476	23	17	95	be
5	1	21	1	1	20	1321	1476	62	17	96	issued
5	1	21	1	1	21	1391	1476	37	17	96	free
5	1	21	1	1	22	1436	1476	17	17	96	of
5	1	21	1	1	23	1461	1476	71	21	96	charge.
4	1	21	1	2	0	316	1501	353	22	-1	
5	1	21	1	2	1	316	1501	12	17	95	It
5	1	21	1	2	2	336	1501	17	17	95	is
5	1	21	1	2	3	361	1502	32	16	96	not
5	1	21	1	2	4	400	1501	33	17	96	the
5	1	21	1	2	5	440	1501	39	17	96	due
5	1	21	1	2	6	486	1501	45	17	96	date
5	1	21	1	2	7	537	1501	30	17	96	for
5	1	21	1	2	8	574	1502	95	21	96	payment.
2	1	22	0	0	0	781	1553	268	2	-1	
3	1	22	1	0	0	781	1553	268	2	-1	
4	1	22	1	1	0	781	1553	268	2	-1	
5	1	22	1	1	1	781	1553	268	2	95	 
2	1	23	0	0	0	1181	1553	58	24	-1	
3	1	23	1	0	0	1181	1553	58	24	-1	
4	1	23	1	1	0	1181	1553	58	24	-1	
5	1	23	1	1	1	1181	1553	58	24	8	OUT
2	1	24	0	0	0	552	1556	982	95	-1	
3	1	24	1	0	0	552	1556	982	95	-1	
4	1	24	1	1	0	552	1556	982	70	-1	
5	1	24	1	1	1	552	1567	109	23	96	EXPIRY
5	1	24	1	1	2	673	1567	80	23	96	DATE
5	1	24	1	1	3	840	1556	146	44	96	02/03/2021
5	1	24	1	1	4	1151	1580	8	18	39	f
5	1	24	1	1	5	1208	1565	48	61	4	>
5	1	24	1	1	6	1278	1564	211	28	96	Government
5	1	24	1	1	7	1499	1562	35	30	96	of
4	1	24	1	2	0	1152	1601	382	50	-1	
5	1	24	1	2	1	1152	1605	104	46	50	a
5	1	24	1	2	2	1279	1601	95	29	96	South
5	1	24	1	2	3	1386	1601	148	29	96	Australia
2	1	25	0	0	0	781	1553	2	49	-1	
3	1	25	1	0	0	781	1553	2	49	-1	
4	1	25	1	1	0	781	1553	2	49	-1	
5	1	25	1	1	1	781	1553	2	49	95	 
2	1	26	0	0	0	1047	1553	2	49	-1	
3	1	26	1	0	0	1047	1553	2	49	-1	
4	1	26	1	1	0	1047	1553	2	49	-1	
5	1	26	1	1	1	1047	1553	2	49	95	 
2	1	27	0	0	0	781	1600	268	2	-1	
3	1	27	1	0	0	781	1600	268	2	-1	
4	1	27	1	1	0	781	1600	268	2	-1	
5	1	27	1	1	1	781	1600	268	2	95	 
2	1	28	0	0	0	320	1644	341	17	-1	
3	1	28	1	0	0	320	1644	341	17	-1	
4	1	28	1	1	0	320	1644	341	17	-1	
5	1	28	1	1	1	320	1644	38	17	96	See
5	1	28	1	1	2	365	1644	78	17	96	overleaf
5	1	28	1	1	3	450	1644	26	17	96	for
5	1	28	1	1	4	482	1644	64	17	96	further
5	1	28	1	1	5	553	1644	108	17	96	information
2	1	29	0	0	0	786	1679	781	16	-1	
3	1	29	1	0	0	786	1679	781	16	-1	
4	1	29	1	1	0	786	1679	781	16	-1	
5	1	29	1	1	1	786	1679	77	16	96	DETACH
5	1	29	1	1	2	870	1680	40	14	96	AND
5	1	29	1	1	3	918	1680	78	15	95	RETURN
5	1	29	1	1	4	1003	1680	38	14	95	THE
5	1	29	1	1	5	1049	1680	92	14	96	PAYMENT
5	1	29	1	1	6	1148	1679	124	16	95	REMITTANCE
5	1	29	1	1	7	1279	1679	71	16	95	ADVICE
5	1	29	1	1	8	1357	1680	48	14	95	WITH
5	1	29	1	1	9	1412	1679	55	16	95	YOUR
5	1	29	1	1	10	1475	1680	92	14	95	PAYMENT
2	1	30	0	0	0	243	1730	1226	33	-1	
3	1	30	1	0	0	243	1730	1226	33	-1	
4	1	30	1	1	0	243	1730	1226	33	-1	
5	1	30	1	1	1	243	1742	160	21	89	RevenueSA
5	1	30	1	1	2	529	1730	217	25	96	CERTIFICATE
5	1	30	1	1	3	758	1730	45	25	96	OF
5	1	30	1	1	4	816	1730	211	25	96	EMERGENCY
5	1	30	1	1	5	1038	1730	166	25	96	SERVICES
5	1	30	1	1	6	1217	1730	84	24	96	LEVY
5	1	30	1	1	7	1314	1730	155	24	96	PAYABLE
2	1	31	0	0	0	114	1680	1458	162	-1	
3	1	31	1	0	0	114	1680	1458	162	-1	
4	1	31	1	1	0	114	1680	1458	162	-1	
5	1	31	1	1	1	114	1680	1458	162	95	   
2	1	32	0	0	0	143	1771	1388	53	-1	
3	1	32	1	0	0	143	1771	1388	53	-1	
4	1	32	1	1	0	228	1771	849	29	-1	
5	1	32	1	1	1	228	1771	64	29	9	DEPARTMENT
5	1	32	1	1	2	291	1771	14	29	67	OF
5	1	32	1	1	3	306	1771	39	29	26	TREASUFY
5	1	32	1	1	4	347	1771	20	29	94	AND
5	1	32	1	1	5	373	1771	33	29	0	NANCE
5	1	32	1	1	6	532	1776	32	15	96	The
5	1	32	1	1	7	572	1776	96	19	95	Emergency
5	1	32	1	1	8	675	1776	73	15	96	Services
5	1	32	1	1	9	756	1776	38	19	96	Levy
5	1	32	1	1	10	801	1776	65	19	96	working
5	1	32	1	1	11	874	1776	21	15	96	for
5	1	32	1	1	12	902	1776	17	15	95	all
5	1	32	1	1	13	927	1776	48	15	96	South
5	1	32	1	1	14	983	1776	94	15	96	Australians
4	1	32	1	2	0	143	1804	1388	20	-1	
5	1	32	1	2	1	143	1804	82	16	0	STC
5	1	32	1	2	2	221	1796	20	29	0	mS
5	1	32	1	2	3	242	1804	116	16	1	ACCRUAL
5	1	32	1	2	4	365	1804	64	13	0	cmc
5	1	32	1	2	5	1183	1807	107	16	96	PAYMENT
5	1	32	1	2	6	1298	1807	143	17	96	REMITTANCE
5	1	32	1	2	7	1449	1807	82	17	96	ADVICE
2	1	33	0	0	0	349	1947	971	6	-1	
3	1	33	1	0	0	349	1947	971	6	-1	
4	1	33	1	1	0	349	1947	971	6	-1	
5	1	33	1	1	1	349	1947	971	6	95	 
2	1	34	0	0	0	457	2018	769	38	-1	
3	1	34	1	0	0	457	2018	769	38	-1	
4	1	34	1	1	0	457	2018	769	38	-1	
5	1	34	1	1	1	457	2018	48	30	95	No
5	1	34	1	1	2	520	2021	156	35	96	payment
5	1	34	1	1	3	691	2018	29	30	96	is
5	1	34	1	1	4	734	2018	151	38	96	required
5	1	34	1	1	5	899	2025	44	23	95	on
5	1	34	1	1	6	957	2018	67	30	95	this
5	1	34	1	1	7	1038	2018	188	30	96	Certificate
2	1	35	0	0	0	349	1949	2	173	-1	
3	1	35	1	0	0	349	1949	2	173	-1	
4	1	35	1	1	0	349	1949	2	173	-1	
5	1	35	1	1	1	349	1949	2	173	95	 
2	1	36	0	0	0	1318	1949	2	173	-1	
3	1	36	1	0	0	1318	1949	2	173	-1	
4	1	36	1	1	0	1318	1949	2	173	-1	
5	1	36	1	1	1	1318	1949	2	173	95	 
2	1	37	0	0	0	349	2118	971	6	-1	
3	1	37	1	0	0	349	2118	971	6	-1	
4	1	37	1	1	0	349	2118	971	6	-1	
5	1	37	1	1	1	349	2118	971	6	95	 
