level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	6	1	1	3	289	539	105	26	96	Dealings
5	1	6	1	1	4	404	539	43	21	95	and
5	1	6	1	1	5	458	544	28	16	95	no
5	1	6	1	1	6	498	539	104	26	96	Dealings
5	1	6	1	1	7	612	539	125	26	96	completed
5	1	6	1	1	8	749	539	18	20	96	in
5	1	6	1	1	9	776	539	38	21	96	the
5	1	6	1	1	10	824	539	41	21	96	last
5	1	6	1	1	11	874	539	29	21	96	90
5	1	6	1	1	12	913	539	57	26	96	days
5	1	6	1	1	13	979	539	32	21	96	for
5	1	6	1	1	14	1019	539	42	21	96	this
5	1	6	1	1	15	1070	539	42	21	96	title
2	1	7	0	0	0	79	598	325	89	-1	
3	1	7	1	0	0	79	598	325	89	-1	
4	1	7	1	1	0	80	598	324	43	-1	
5	1	7	1	1	1	80	598	152	43	95	Priority
5	1	7	1	1	2	248	598	156	34	96	Notices
4	1	7	1	2	0	79	666	40	21	-1	
5	1	7	1	2	1	79	666	40	21	96	NIL
2	1	8	0	0	0	80	726	372	34	-1	
3	1	8	1	0	0	80	726	372	34	-1	
4	1	8	1	1	0	80	726	372	34	-1	
5	1	8	1	1	1	80	726	200	34	95	Notations
5	1	8	1	1	2	295	735	51	25	95	on
5	1	8	1	1	3	364	726	88	34	96	Plan
2	1	9	0	0	0	72	782	1509	65	-1	
3	1	9	1	0	0	72	782	1509	65	-1	
4	1	9	1	1	0	72	782	1509	65	-1	
5	1	9	1	1	1	72	782	1509	65	95	 
2	1	10	0	0	0	93	807	1075	28	-1	
3	1	10	1	0	0	93	807	1075	28	-1	
4	1	10	1	1	0	93	807	1075	28	-1	
5	1	10	1	1	1	93	808	137	27	92	Lodgement
5	1	10	1	1	2	239	808	56	22	96	Date
5	1	10	1	1	3	341	807	139	28	94	Completion
5	1	10	1	1	4	491	808	56	22	94	Date
5	1	10	1	1	5	592	808	91	27	35	Dealing
5	1	10	1	1	6	694	808	97	22	35	Number
5	1	10	1	1	7	842	808	136	27	58	Description
5	1	10	1	1	8	1091	807	77	23	96	Status
2	1	11	0	0	0	92	860	1340	36	-1	
3	1	11	1	0	0	92	860	1340	36	-1	
4	1	11	1	1	0	92	860	1340	36	-1	
5	1	11	1	1	1	92	860	137	36	96	25/02/2014
5	1	11	1	1	2	341	864	138	21	96	26/03/2014
5	1	11	1	1	3	593	860	115	36	96	12089211
5	1	11	1	1	4	843	863	121	22	96	BY-LAWS
5	1	11	1	1	5	1092	864	76	20	96	FILED
5	1	11	1	1	6	1341	863	91	22	89	C28181
2	1	12	0	0	0	76	894	1501	8	-1	
3	1	12	1	0	0	76	894	1501	8	-1	
4	1	12	1	1	0	76	894	1501	8	-1	
5	1	12	1	1	1	76	894	1501	8	95	 
2	1	13	0	0	0	80	937	542	43	-1	
3	1	13	1	0	0	80	937	542	43	-1	
4	1	13	1	1	0	80	937	542	43	-1	
5	1	13	1	1	1	80	937	406	43	73	Registrar-General's
5	1	13	1	1	2	503	937	119	34	96	Notes
2	1	14	0	0	0	79	1005	567	27	-1	
3	1	14	1	0	0	79	1005	567	27	-1	
4	1	14	1	1	0	79	1005	567	27	-1	
5	1	14	1	1	1	79	1005	32	21	93	No
5	1	14	1	1	2	122	1005	237	27	86	Registrar-General's
5	1	14	1	1	3	369	1005	70	21	96	Notes
5	1	14	1	1	4	449	1005	56	21	96	exist
5	1	14	1	1	5	513	1005	32	21	96	for
5	1	14	1	1	6	553	1005	42	21	96	this
5	1	14	1	1	7	604	1005	42	21	96	title
2	1	15	0	0	0	61	2218	1530	9	-1	
3	1	15	1	0	0	61	2218	1530	9	-1	
4	1	15	1	1	0	61	2218	1530	9	-1	
5	1	15	1	1	1	61	2218	1530	9	95	 
2	1	16	0	0	0	69	2244	1511	51	-1	
3	1	16	1	0	0	69	2244	1511	51	-1	
4	1	16	1	1	0	70	2244	1510	22	-1	
5	1	16	1	1	1	70	2245	47	17	96	Land
5	1	16	1	1	2	125	2244	84	18	95	Services
5	1	16	1	1	3	217	2244	28	18	95	SA
5	1	16	1	1	4	1472	2245	49	21	96	Page
5	1	16	1	1	5	1531	2245	5	16	94	1
5	1	16	1	1	6	1548	2245	17	17	85	of
5	1	16	1	1	7	1574	2245	6	16	85	1
4	1	16	1	2	0	69	2279	1128	16	-1	
5	1	16	1	2	1	69	2279	74	16	93	Copyright:
5	1	16	1	2	2	149	2279	265	16	82	www.landservices.com.au/copyright
5	1	16	1	2	3	420	2280	2	15	96	|
5	1	16	1	2	4	429	2279	57	16	93	Privacy:
5	1	16	1	2	5	492	2279	249	16	67	www.landservices.com.au/privacy
5	1	16	1	2	6	748	2279	1	16	96	|
5	1	16	1	2	7	756	2279	46	13	96	Terms
5	1	16	1	2	8	808	2279	13	13	97	of
5	1	16	1	2	9	827	2279	32	13	93	Use:
5	1	16	1	2	10	865	2279	332	13	75	www.landservices.com.au/sailis-terms-of-use
