level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	5	4	1	2	173	466	102	21	96	Number
5	1	5	4	1	3	385	466	120	21	96	16874394
3	1	5	5	0	0	78	521	882	83	-1	
4	1	5	5	1	0	78	521	882	25	-1	
5	1	5	5	1	1	78	522	109	21	95	Address
5	1	5	5	1	2	196	522	36	21	95	for
5	1	5	5	1	3	242	522	98	21	82	Notices
5	1	5	5	1	4	353	517	24	36	67	—
5	1	5	5	1	5	385	522	62	21	96	UNIT
5	1	5	5	1	6	458	522	17	24	96	1,
5	1	5	5	1	7	488	522	43	21	96	118
5	1	5	5	1	8	541	521	96	22	96	CROSS
5	1	5	5	1	9	648	522	37	20	96	RD
5	1	5	5	1	10	696	521	148	25	96	HIGHGATE,
5	1	5	5	1	11	856	521	35	22	97	SA
5	1	5	5	1	12	901	522	59	21	96	5063
4	1	5	5	2	0	78	577	591	27	-1	
5	1	5	5	2	1	78	577	59	21	96	Area
5	1	5	5	2	2	383	577	77	21	50	302M?
5	1	5	5	2	3	470	577	199	27	94	(CALCULATED)
3	1	5	6	0	0	80	637	245	43	-1	
4	1	5	6	1	0	80	637	245	43	-1	
5	1	5	6	1	1	80	637	129	34	96	Estate
5	1	5	6	1	2	223	637	102	43	96	Type
3	1	5	7	0	0	79	705	137	27	-1	
4	1	5	7	1	0	79	705	137	27	-1	
5	1	5	7	1	1	79	705	45	21	96	Fee
5	1	5	7	1	2	134	705	82	27	96	Simple
2	1	6	0	0	0	80	765	453	42	-1	
3	1	6	1	0	0	80	765	453	42	-1	
4	1	6	1	1	0	80	765	453	42	-1	
5	1	6	1	1	1	80	765	224	42	96	Registered
5	1	6	1	1	2	322	765	211	42	96	Proprietor
2	1	7	0	0	0	79	833	708	49	-1	
3	1	7	1	0	0	79	833	708	49	-1	
4	1	7	1	1	0	79	833	171	21	-1	
5	1	7	1	1	1	79	833	86	21	92	LITING
5	1	7	1	1	2	175	833	75	21	96	ZHAO
4	1	7	1	2	0	139	860	648	22	-1	
5	1	7	1	2	1	139	860	37	22	96	OF
5	1	7	1	2	2	187	861	62	21	96	UNIT
5	1	7	1	2	3	260	861	7	20	91	1
5	1	7	1	2	4	283	861	42	21	91	118
5	1	7	1	2	5	335	860	97	22	96	CROSS
5	1	7	1	2	6	443	860	76	22	96	ROAD
5	1	7	1	2	7	531	860	141	22	96	HIGHGATE
5	1	7	1	2	8	683	860	35	22	96	SA
5	1	7	1	2	9	727	861	60	21	96	5063
2	1	8	0	0	0	79	921	548	89	-1	
3	1	8	1	0	0	79	921	548	89	-1	
4	1	8	1	1	0	80	921	411	42	-1	
5	1	8	1	1	1	80	921	238	42	96	Description
5	1	8	1	1	2	335	921	40	34	96	of
5	1	8	1	1	3	391	921	100	34	96	Land
4	1	8	1	2	0	79	988	548	22	-1	
5	1	8	1	2	1	79	988	52	22	96	LOT
5	1	8	1	2	2	141	989	7	20	96	1
5	1	8	1	2	3	164	989	124	20	96	PRIMARY
5	1	8	1	2	4	297	988	170	22	96	COMMUNITY
5	1	8	1	2	5	477	989	69	20	96	PLAN
5	1	8	1	2	6	556	989	71	21	96	28181
2	1	9	0	0	0	79	1016	432	49	-1	
3	1	9	1	0	0	79	1016	432	49	-1	
4	1	9	1	1	0	80	1016	431	21	-1	
5	1	9	1	1	1	80	1016	23	21	95	IN
5	1	9	1	1	2	113	1016	54	21	96	THE
5	1	9	1	1	3	176	1016	75	21	95	AREA
5	1	9	1	1	4	261	1016	97	21	95	NAMED
5	1	9	1	1	5	369	1016	142	21	96	HIGHGATE
4	1	9	1	2	0	79	1044	327	21	-1	
5	1	9	1	2	1	79	1044	135	21	96	HUNDRED
5	1	9	1	2	2	224	1044	37	21	96	OF
5	1	9	1	2	3	271	1044	135	21	96	ADELAIDE
2	1	10	0	0	0	79	1103	626	95	-1	
3	1	10	1	0	0	79	1103	626	95	-1	
4	1	10	1	1	0	80	1103	349	35	-1	
5	1	10	1	1	1	80	1104	87	34	96	Last
5	1	10	1	1	2	182	1103	89	35	96	Sale
5	1	10	1	1	3	288	1104	141	34	96	Details
4	1	10	1	2	0	79	1171	626	27	-1	
5	1	10	1	2	1	79	1172	96	26	96	Dealing
5	1	10	1	2	2	187	1172	132	21	96	Reference
5	1	10	1	2	3	383	1171	148	22	93	TRANSFER
5	1	10	1	2	4	541	1172	32	26	92	(T)
5	1	10	1	2	5	586	1172	119	21	95	12411315
2	1	11	0	0	0	72	1510	1509	65	-1	
3	1	11	1	0	0	72	1510	1509	65	-1	
4	1	11	1	1	0	72	1510	1509	65	-1	
5	1	11	1	1	1	72	1510	1509	65	95	 
2	1	12	0	0	0	76	1679	1501	4	-1	
3	1	12	1	0	0	76	1679	1501	4	-1	
4	1	12	1	1	0	76	1679	1501	4	-1	
5	1	12	1	1	1	76	1679	1501	4	95	 
2	1	13	0	0	0	78	1227	1451	565	-1	
3	1	13	1	0	0	78	1227	1451	565	-1	
4	1	13	1	1	0	79	1227	441	27	-1	
5	1	13	1	1	1	79	1227	96	27	96	Dealing
5	1	13	1	1	2	187	1227	57	21	96	Date
5	1	13	1	1	3	384	1227	136	21	96	08/10/2015
4	1	13	1	2	0	78	1282	419	25	-1	
5	1	13	1	2	1	78	1283	55	21	96	Sale
5	1	13	1	2	2	144	1283	65	21	96	Price
5	1	13	1	2	3	384	1282	113	25	96	$685,000
4	1	13	1	3	0	78	1338	1028	27	-1	
5	1	13	1	3	1	78	1338	55	22	96	Sale
5	1	13	1	3	2	142	1339	64	26	96	Type
5	1	13	1	3	3	385	1339	64	21	96	FULL
5	1	13	1	3	4	459	1339	89	21	91	VALUE
5	1	13	1	3	5	556	1339	8	21	91	/
5	1	13	1	3	6	573	1338	229	22	96	CONSIDERATION
5	1	13	1	3	7	812	1339	57	20	96	AND
5	1	13	1	3	8	878	1338	100	22	96	WHOLE
5	1	13	1	3	9	988	1338	37	22	95	OF
5	1	13	1	3	10	1036	1339	70	20	96	LAND
4	1	13	1	4	0	79	1398	243	34	-1	
5	1	13	1	4	1	79	1398	243	34	95	Constraints
4	1	13	1	5	0	79	1466	196	21	-1	
5	1	13	1	5	1	79	1466	196	21	96	Encumbrances
4	1	13	1	6	0	93	1535	1134	28	-1	
5	1	13	1	6	1	93	1535	90	27	96	Dealing
5	1	13	1	6	2	193	1535	61	28	95	Type
5	1	13	1	6	3	592	1535	91	27	14	pre
5	1	13	1	6	4	663	1531	30	36	40	em
5	1	13	1	6	5	694	1535	97	22	35	NUL
5	1	13	1	6	6	753	1531	18	36	8	el
5	1	13	1	6	7	777	1531	18	36	0	e
5	1	13	1	6	8	1092	1535	135	27	0	Tavira
4	1	13	1	7	0	93	1591	1385	21	-1	
5	1	13	1	7	1	93	1591	159	21	96	MORTGAGE
5	1	13	1	7	2	593	1591	120	21	96	12411316
5	1	13	1	7	3	1091	1591	153	21	93	AUSTRALIA
5	1	13	1	7	4	1253	1592	16	20	92	&
5	1	13	1	7	5	1280	1591	63	21	96	NEW
5	1	13	1	7	6	1352	1591	126	21	96	ZEALAND
4	1	13	1	8	0	1092	1619	437	27	-1	
5	1	13	1	8	1	1092	1619	121	21	96	BANKING
5	1	13	1	8	2	1224	1619	99	21	96	GROUP
5	1	13	1	8	3	1335	1619	55	21	96	LTD.
5	1	13	1	8	4	1402	1619	72	27	96	(ACN:
5	1	13	1	8	5	1485	1619	44	21	96	005
4	1	13	1	9	0	1091	1647	107	26	-1	
5	1	13	1	9	1	1091	1647	45	21	94	357
5	1	13	1	9	2	1145	1647	53	26	94	522)
4	1	13	1	10	0	78	1716	118	27	-1	
5	1	13	1	10	1	78	1716	118	27	96	Stoppers
4	1	13	1	11	0	79	1772	40	20	-1	
5	1	13	1	11	1	79	1772	40	20	96	NIL
2	1	14	0	0	0	78	1832	402	34	-1	
3	1	14	1	0	0	78	1832	402	34	-1	
4	1	14	1	1	0	78	1832	402	34	-1	
5	1	14	1	1	1	78	1832	196	34	96	Valuation
5	1	14	1	1	2	292	1832	188	34	96	Numbers
2	1	15	0	0	0	72	1887	1509	66	-1	
3	1	15	1	0	0	72	1887	1509	66	-1	
4	1	15	1	1	0	72	1887	1509	66	-1	
5	1	15	1	1	1	72	1887	1509	66	95	 
2	1	16	0	0	0	92	1909	1325	36	-1	
3	1	16	1	0	0	92	1909	1325	36	-1	
4	1	16	1	1	0	92	1909	1325	36	-1	
5	1	16	1	1	1	92	1913	113	22	96	Valuation
5	1	16	1	1	2	216	1913	97	22	96	Number
5	1	16	1	1	3	581	1909	87	36	96	Status
5	1	16	1	1	4	1092	1913	103	28	96	Property
5	1	16	1	1	5	1205	1913	102	22	96	Location
5	1	16	1	1	6	1316	1913	101	22	94	Address
2	1	17	0	0	0	92	1965	1332	56	-1	
3	1	17	1	0	0	92	1965	1332	56	-1	
4	1	17	1	1	0	92	1965	1332	37	-1	
5	1	17	1	1	1	92	1969	152	21	97	0916867202
5	1	17	1	1	2	592	1965	134	37	96	CURRENT
5	1	17	1	1	3	1092	1969	47	21	96	Unit
5	1	17	1	1	4	1150	1969	18	25	96	1,
5	1	17	1	1	5	1181	1969	42	21	96	118
5	1	17	1	1	6	1233	1969	97	21	96	CROSS
5	1	17	1	1	7	1341	1969	83	24	96	ROAD,
4	1	17	1	2	0	1092	1996	264	25	-1	
5	1	17	1	2	1	1092	1996	148	25	96	HIGHGATE,
5	1	17	1	2	2	1252	1996	35	22	96	SA
5	1	17	1	2	3	1297	1997	59	21	96	5063
2	1	18	0	0	0	76	2029	1501	4	-1	
3	1	18	1	0	0	76	2029	1501	4	-1	
4	1	18	1	1	0	76	2029	1501	4	-1	
5	1	18	1	1	1	76	2029	1501	4	95	 
2	1	19	0	0	0	79	2071	368	101	-1	
3	1	19	1	0	0	79	2071	368	101	-1	
4	1	19	1	1	0	80	2071	200	34	-1	
5	1	19	1	1	1	80	2071	200	34	96	Notations
4	1	19	1	2	0	79	2140	368	32	-1	
5	1	19	1	2	1	79	2140	136	32	96	Dealings
5	1	19	1	2	2	226	2140	141	32	96	Affecting
5	1	19	1	2	3	379	2140	68	25	96	Title
2	1	20	0	0	0	61	2220	1530	5	-1	
3	1	20	1	0	0	61	2220	1530	5	-1	
4	1	20	1	1	0	61	2220	1530	5	-1	
5	1	20	1	1	1	61	2220	1530	5	95	 
2	1	21	0	0	0	69	2244	1514	51	-1	
3	1	21	1	0	0	69	2244	1514	51	-1	
4	1	21	1	1	0	70	2244	1513	22	-1	
5	1	21	1	1	1	70	2245	47	17	96	Land
5	1	21	1	1	2	125	2244	84	18	96	Services
5	1	21	1	1	3	217	2244	28	18	96	SA
5	1	21	1	1	4	1472	2245	49	21	96	Page
5	1	21	1	1	5	1531	2245	5	16	92	1
5	1	21	1	1	6	1548	2245	17	17	92	of
5	1	21	1	1	7	1573	2245	10	17	96	3
4	1	21	1	2	0	69	2279	1128	16	-1	
5	1	21	1	2	1	69	2279	74	16	93	Copyright:
5	1	21	1	2	2	149	2279	265	16	80	www.landservices.com.au/copyright
5	1	21	1	2	3	420	2280	2	15	96	|
5	1	21	1	2	4	429	2279	57	16	93	Privacy:
5	1	21	1	2	5	492	2279	249	16	65	www.landservices.com.au/privacy
5	1	21	1	2	6	748	2279	1	16	96	|
5	1	21	1	2	7	756	2279	46	13	96	Terms
5	1	21	1	2	8	808	2279	13	13	97	of
5	1	21	1	2	9	827	2279	32	13	93	Use:
5	1	21	1	2	10	865	2279	332	13	81	www.landservices.com.au/sailis-terms-of-use
