level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
4	1	11	1	6	0	78	721	361	34	-1	
5	1	11	1	6	1	78	721	196	34	96	Valuation
5	1	11	1	6	2	293	721	146	34	96	Record
4	1	11	1	7	0	78	789	534	21	-1	
5	1	11	1	7	1	78	789	122	21	96	Valuation
5	1	11	1	7	2	211	789	103	21	96	Number
5	1	11	1	7	3	460	789	152	21	96	0916867202
4	1	11	1	8	0	77	840	627	35	-1	
5	1	11	1	8	1	77	840	64	35	96	Type
5	1	11	1	8	2	460	844	45	21	93	Site
5	1	11	1	8	3	515	845	16	20	93	&
5	1	11	1	8	4	542	844	83	27	96	Capital
5	1	11	1	8	5	635	844	69	21	96	Value
4	1	11	1	9	0	79	900	517	21	-1	
5	1	11	1	9	1	79	900	57	21	95	Date
5	1	11	1	9	2	146	900	25	21	97	of
5	1	11	1	9	3	179	900	123	21	96	Valuation
5	1	11	1	9	4	460	900	136	21	96	01/01/2020
4	1	11	1	10	0	78	955	516	21	-1	
5	1	11	1	10	1	78	955	83	21	96	Status
5	1	11	1	10	2	460	955	134	21	96	CURRENT
4	1	11	1	11	0	78	1010	519	27	-1	
5	1	11	1	11	1	78	1010	126	27	95	Operative
5	1	11	1	11	2	214	1011	67	21	96	From
5	1	11	1	11	3	460	1011	137	21	96	01/07/2014
4	1	11	1	12	0	79	1066	990	27	-1	
5	1	11	1	12	1	79	1066	111	27	96	Property
5	1	11	1	12	2	201	1066	112	21	96	Location
5	1	11	1	12	3	461	1066	46	21	96	Unit
5	1	11	1	12	4	518	1066	18	24	96	1,
5	1	11	1	12	5	549	1066	43	21	96	118
5	1	11	1	12	6	602	1066	96	21	96	CROSS
5	1	11	1	12	7	709	1066	84	25	96	ROAD,
5	1	11	1	12	8	805	1066	148	24	95	HIGHGATE,
5	1	11	1	12	9	965	1066	35	21	95	SA
5	1	11	1	12	10	1009	1066	60	21	95	5063
4	1	11	1	13	0	79	1121	472	22	-1	
5	1	11	1	13	1	79	1122	68	21	96	Local
5	1	11	1	13	2	158	1121	162	22	96	Government
5	1	11	1	13	3	461	1122	90	21	91	UNLEY
4	1	11	1	14	0	78	1177	554	21	-1	
5	1	11	1	14	1	78	1177	85	21	96	Owner
5	1	11	1	14	2	173	1177	88	21	96	Names
5	1	11	1	14	3	461	1177	85	21	91	LITING
5	1	11	1	14	4	557	1177	75	21	96	ZHAO
4	1	11	1	15	0	78	1233	503	21	-1	
5	1	11	1	15	1	78	1233	85	21	96	Owner
5	1	11	1	15	2	173	1233	102	21	96	Number
5	1	11	1	15	3	461	1233	120	21	96	16874394
2	1	12	0	0	0	78	1289	262	21	-1	
3	1	12	1	0	0	78	1289	262	21	-1	
4	1	12	1	1	0	78	1289	262	21	-1	
5	1	12	1	1	1	78	1289	109	21	96	Address
5	1	12	1	1	2	196	1289	36	21	96	for
5	1	12	1	1	3	242	1289	98	21	96	Notices
2	1	13	0	0	0	78	1344	303	27	-1	
3	1	13	1	0	0	78	1344	303	27	-1	
4	1	13	1	1	0	78	1344	303	27	-1	
5	1	13	1	1	1	78	1344	65	21	91	Zone
5	1	13	1	1	2	151	1345	8	20	91	/
5	1	13	1	1	3	168	1344	80	27	92	Policy
5	1	13	1	1	4	256	1345	8	20	90	/
5	1	13	1	1	5	273	1344	108	21	96	Precinct
2	1	14	0	0	0	77	1427	211	194	-1	
3	1	14	1	0	0	77	1427	211	194	-1	
4	1	14	1	1	0	77	1427	206	21	-1	
5	1	14	1	1	1	77	1427	77	21	96	Water
5	1	14	1	1	2	163	1427	120	21	96	Available
4	1	14	1	2	0	78	1483	210	21	-1	
5	1	14	1	2	1	78	1483	80	21	96	Sewer
5	1	14	1	2	2	167	1483	121	21	96	Available
4	1	14	1	3	0	79	1539	122	21	-1	
5	1	14	1	3	1	79	1539	63	21	96	Land
5	1	14	1	3	2	153	1539	48	21	96	Use
4	1	14	1	4	0	79	1594	149	27	-1	
5	1	14	1	4	1	79	1594	149	27	96	Description
2	1	15	0	0	0	79	1649	241	55	-1	
3	1	15	1	0	0	79	1649	241	55	-1	
4	1	15	1	1	0	79	1649	241	22	-1	
5	1	15	1	1	1	79	1650	68	21	96	Local
5	1	15	1	1	2	158	1649	162	22	95	Government
4	1	15	1	2	0	79	1677	149	27	-1	
5	1	15	1	2	1	79	1677	149	27	96	Description
2	1	16	0	0	0	80	1737	154	34	-1	
3	1	16	1	0	0	80	1737	154	34	-1	
4	1	16	1	1	0	80	1737	154	34	-1	
5	1	16	1	1	1	80	1737	154	34	96	Parcels
2	1	17	0	0	0	93	1819	138	22	-1	
3	1	17	1	0	0	93	1819	138	22	-1	
4	1	17	1	1	0	93	1819	138	22	-1	
5	1	17	1	1	1	93	1819	138	22	19	dela
5	1	17	1	1	2	161	1815	25	35	23	te
5	1	17	1	1	3	185	1819	46	22	0	lkes)|
2	1	18	0	0	0	461	1288	1099	105	-1	
3	1	18	1	0	0	461	1288	1099	105	-1	
4	1	18	1	1	0	461	1288	575	25	-1	
5	1	18	1	1	1	461	1289	62	21	96	UNIT
5	1	18	1	1	2	534	1289	18	24	96	1,
5	1	18	1	1	3	565	1289	42	21	96	118
5	1	18	1	1	4	617	1288	97	22	96	CROSS
5	1	18	1	1	5	725	1289	36	20	95	RD
5	1	18	1	1	6	773	1288	148	25	96	HIGHGATE,
5	1	18	1	1	7	932	1288	36	22	96	SA
5	1	18	1	1	8	977	1289	59	21	96	5063
4	1	18	1	2	0	461	1344	1099	27	-1	
5	1	18	1	2	1	461	1344	68	27	85	RS(L)
5	1	18	1	2	2	540	1356	7	2	93	-
5	1	18	1	2	3	558	1344	133	21	96	Residential
5	1	18	1	2	4	702	1344	146	27	93	Streetscape
5	1	18	1	2	5	859	1344	228	27	83	(Landscape)\L11.2
5	1	18	1	2	6	1097	1356	7	2	92	-
5	1	18	1	2	7	1115	1344	72	27	96	Policy
5	1	18	1	2	8	1196	1344	57	21	96	Area
5	1	18	1	2	9	1264	1344	23	21	91	11
5	1	18	1	2	10	1301	1356	7	2	91	-
5	1	18	1	2	11	1319	1344	133	27	95	Landscape
5	1	18	1	2	12	1463	1344	97	21	96	Precinct
4	1	18	1	3	0	461	1372	59	21	-1	
5	1	18	1	3	1	461	1372	59	21	92	11.2\
2	1	19	0	0	0	459	1427	453	188	-1	
3	1	19	1	0	0	459	1427	46	21	-1	
4	1	19	1	1	0	459	1427	46	21	-1	
5	1	19	1	1	1	459	1427	46	21	96	Yes
3	1	19	2	0	0	459	1483	46	21	-1	
4	1	19	2	1	0	459	1483	46	21	-1	
5	1	19	2	1	1	459	1483	46	21	96	Yes
3	1	19	3	0	0	460	1538	452	77	-1	
4	1	19	3	1	0	461	1538	451	27	-1	
5	1	19	3	1	1	461	1539	58	21	90	1310
5	1	19	3	1	2	529	1550	7	2	90	-
5	1	19	3	1	3	546	1538	90	22	96	Ground
5	1	19	3	1	4	648	1539	61	21	96	Floor
5	1	19	3	1	5	719	1539	70	21	96	Home
5	1	19	3	1	6	800	1539	47	21	96	Unit
5	1	19	3	1	7	856	1538	56	27	96	Only
4	1	19	3	2	0	460	1594	62	21	-1	
5	1	19	3	2	1	460	1594	62	21	84	7HG
2	1	20	0	0	0	461	1650	133	21	-1	
3	1	20	1	0	0	461	1650	133	21	-1	
4	1	20	1	1	0	461	1650	133	21	-1	
5	1	20	1	1	1	461	1650	133	21	96	Residential
2	1	21	0	0	0	841	1819	218	27	-1	
3	1	21	1	0	0	841	1819	218	27	-1	
4	1	21	1	1	0	841	1819	218	27	-1	
5	1	21	1	1	1	841	1819	51	22	96	Title
5	1	21	1	1	2	903	1819	156	27	96	Reference(s)
2	1	22	0	0	0	72	1793	1509	65	-1	
3	1	22	1	0	0	72	1793	1509	65	-1	
4	1	22	1	1	0	72	1793	1509	65	-1	
5	1	22	1	1	1	72	1793	1509	65	95	 
2	1	23	0	0	0	92	1874	175	22	-1	
3	1	23	1	0	0	92	1874	175	22	-1	
4	1	23	1	1	0	92	1874	175	22	-1	
5	1	23	1	1	1	92	1874	90	22	77	C28181
5	1	23	1	1	2	198	1874	52	22	94	LOT
5	1	23	1	1	3	260	1875	7	20	94	1
2	1	24	0	0	0	842	1874	158	22	-1	
3	1	24	1	0	0	842	1874	158	22	-1	
4	1	24	1	1	0	842	1874	158	22	-1	
5	1	24	1	1	1	842	1874	35	22	93	CT
5	1	24	1	1	2	886	1875	114	21	92	6163/782
2	1	25	0	0	0	76	1904	1501	10	-1	
3	1	25	1	0	0	76	1904	1501	10	-1	
4	1	25	1	1	0	76	1904	1501	10	-1	
5	1	25	1	1	1	76	1904	1501	10	95	 
2	1	26	0	0	0	78	1948	141	34	-1	
3	1	26	1	0	0	78	1948	141	34	-1	
4	1	26	1	1	0	78	1948	141	34	-1	
5	1	26	1	1	1	78	1948	141	34	96	Values
2	1	27	0	0	0	93	2030	175	22	-1	
3	1	27	1	0	0	93	2030	175	22	-1	
4	1	27	1	1	0	93	2030	175	22	-1	
5	1	27	1	1	1	93	2030	108	22	96	Financial
5	1	27	1	1	2	209	2030	59	22	96	Year
2	1	28	0	0	0	341	2029	126	23	-1	
3	1	28	1	0	0	341	2029	126	23	-1	
4	1	28	1	1	0	341	2029	126	23	-1	
5	1	28	1	1	1	341	2029	47	23	96	Site
5	1	28	1	1	2	396	2030	71	22	96	Value
2	1	29	0	0	0	591	2029	920	28	-1	
3	1	29	1	0	0	591	2029	920	28	-1	
4	1	29	1	1	0	591	2029	920	28	-1	
5	1	29	1	1	1	591	2029	84	28	96	Capital
5	1	29	1	1	2	685	2030	70	22	96	Value
5	1	29	1	1	3	842	2030	99	22	96	Notional
5	1	29	1	1	4	951	2029	46	23	97	Site
5	1	29	1	1	5	1092	2030	99	22	96	Notional
5	1	29	1	1	6	1200	2029	85	28	96	Capital
5	1	29	1	1	7	1342	2030	98	22	96	Notional
5	1	29	1	1	8	1450	2030	61	27	96	Type
2	1	30	0	0	0	828	2054	332	35	-1	
3	1	30	1	0	0	828	2054	332	35	-1	
4	1	30	1	1	0	828	2054	332	35	-1	
5	1	30	1	1	1	828	2054	82	35	96	Value
5	1	30	1	1	2	1090	2058	70	22	96	Value
2	1	31	0	0	0	72	2004	1509	93	-1	
3	1	31	1	0	0	72	2004	1509	93	-1	
4	1	31	1	1	0	72	2004	1509	93	-1	
5	1	31	1	1	1	72	2004	1509	93	95	 
2	1	32	0	0	0	92	2113	91	22	-1	
3	1	32	1	0	0	92	2113	91	22	-1	
4	1	32	1	1	0	92	2113	91	22	-1	
5	1	32	1	1	1	92	2113	91	22	96	Current
2	1	33	0	0	0	342	2112	113	26	-1	
3	1	33	1	0	0	342	2112	113	26	-1	
4	1	33	1	1	0	342	2112	113	26	-1	
5	1	33	1	1	1	342	2112	113	26	96	$265,000
2	1	34	0	0	0	592	2112	113	26	-1	
3	1	34	1	0	0	592	2112	113	26	-1	
4	1	34	1	1	0	592	2112	113	26	-1	
5	1	34	1	1	1	592	2112	113	26	96	$710,000
2	1	35	0	0	0	76	2143	1501	10	-1	
3	1	35	1	0	0	76	2143	1501	10	-1	
4	1	35	1	1	0	76	2143	1501	10	-1	
5	1	35	1	1	1	76	2143	1501	10	95	 
2	1	36	0	0	0	61	2217	1530	11	-1	
3	1	36	1	0	0	61	2217	1530	11	-1	
4	1	36	1	1	0	61	2217	1530	11	-1	
5	1	36	1	1	1	61	2217	1530	11	95	 
2	1	37	0	0	0	70	2244	175	18	-1	
3	1	37	1	0	0	70	2244	175	18	-1	
4	1	37	1	1	0	70	2244	175	18	-1	
5	1	37	1	1	1	70	2245	47	17	96	Land
5	1	37	1	1	2	125	2244	84	18	95	Services
5	1	37	1	1	3	217	2244	28	18	95	SA
2	1	38	0	0	0	1472	2245	111	21	-1	
3	1	38	1	0	0	1472	2245	111	21	-1	
4	1	38	1	1	0	1472	2245	111	21	-1	
5	1	38	1	1	1	1472	2245	49	21	96	Page
5	1	38	1	1	2	1529	2245	11	16	96	2
5	1	38	1	1	3	1548	2245	17	17	96	of
5	1	38	1	1	4	1572	2245	11	17	96	3
2	1	39	0	0	0	69	2279	1128	16	-1	
3	1	39	1	0	0	69	2279	1128	16	-1	
4	1	39	1	1	0	69	2279	1128	16	-1	
5	1	39	1	1	1	69	2279	74	16	93	Copyright:
5	1	39	1	1	2	149	2279	265	16	89	www.landservices.com.au/copyright
5	1	39	1	1	3	420	2279	2	16	96	|
5	1	39	1	1	4	429	2279	57	16	93	Privacy:
5	1	39	1	1	5	492	2279	249	16	92	www.landservices.com.au/privacy
5	1	39	1	1	6	748	2279	1	16	96	|
5	1	39	1	1	7	756	2279	46	13	96	Terms
5	1	39	1	1	8	807	2279	14	13	96	of
5	1	39	1	1	9	827	2279	32	13	93	Use:
5	1	39	1	1	10	865	2279	332	13	10	www.landservices.com.au/sailis-terms-of-use
